==PROF== Connected to process 2286115 (/home/ec2-user/SageMaker/PMPP/Chapter_3/2_matmul)
Index 0: Value = 0
Index 1: Value = 900
Index 2: Value = 1800
Index 3: Value = 2700
Index 4: Value = 3600
Index 5: Value = 4500
Index 6: Value = 5400
Index 7: Value = 6300
Index 8: Value = 7200
Index 9: Value = 8100
==PROF== Disconnected from process 2286115
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","2286115","2_matmul","127.0.0.1","matmul(int *, int *, int *, int, int, int)","1","7","(16, 16, 1)","(188, 188, 1)","0","8.9","Launch Statistics","Uses Green Context","","0",
"0","2286115","2_matmul","127.0.0.1","matmul(int *, int *, int *, int, int, int)","1","7","(16, 16, 1)","(188, 188, 1)","0","8.9","Launch Statistics","Waves Per SM","","101.56",
"0","2286115","2_matmul","127.0.0.1","matmul(int *, int *, int *, int, int, int)","1","7","(16, 16, 1)","(188, 188, 1)","0","8.9","Occupancy","Block Limit SM","block","24",
"0","2286115","2_matmul","127.0.0.1","matmul(int *, int *, int *, int, int, int)","1","7","(16, 16, 1)","(188, 188, 1)","0","8.9","Occupancy","Block Limit Registers","block","6",
"0","2286115","2_matmul","127.0.0.1","matmul(int *, int *, int *, int, int, int)","1","7","(16, 16, 1)","(188, 188, 1)","0","8.9","Occupancy","Block Limit Shared Mem","block","16",
"0","2286115","2_matmul","127.0.0.1","matmul(int *, int *, int *, int, int, int)","1","7","(16, 16, 1)","(188, 188, 1)","0","8.9","Occupancy","Block Limit Warps","block","6",
"0","2286115","2_matmul","127.0.0.1","matmul(int *, int *, int *, int, int, int)","1","7","(16, 16, 1)","(188, 188, 1)","0","8.9","Occupancy","Theoretical Active Warps per SM","warp","48",
"0","2286115","2_matmul","127.0.0.1","matmul(int *, int *, int *, int, int, int)","1","7","(16, 16, 1)","(188, 188, 1)","0","8.9","Occupancy","Theoretical Occupancy","%","100",
"0","2286115","2_matmul","127.0.0.1","matmul(int *, int *, int *, int, int, int)","1","7","(16, 16, 1)","(188, 188, 1)","0","8.9","Occupancy","Achieved Occupancy","%","97.67",
"0","2286115","2_matmul","127.0.0.1","matmul(int *, int *, int *, int, int, int)","1","7","(16, 16, 1)","(188, 188, 1)","0","8.9","Occupancy","Achieved Active Warps Per SM","warp","46.88",
